,Unnamed: 0,date,id,tweet_text,label
1954,2034,2020-12-22,1341510869591748609,m ballots cast already ga senate runoff races rivals voter turnout presidential race ryanobles reports,Not Hate
1955,2035,2020-12-22,1341514220135993351,arlene ramirez new york nurse among first receive moderna vaccine calls moment bittersw,Not Hate
1956,2036,2020-12-22,1341526276612472839,none wolf actually says dr anthony fauci asked side effects following covid vaccination,Not Hate
1957,2037,2020-12-22,1341526522134458369,want cancel christmas wolf says dr fauci whenever talk careful someone say,Not Hate
1958,2038,2020-12-22,1341529987757838342,georgia runoff timing means perdue congress joint session electoral college ryanobles,Not Hate
1959,2039,2020-12-22,1341530718367846401,president continues hide head sand undergoing severe cyberattack n,Not Hate
1960,2040,2020-12-22,1341532797752782853,trump administration considering granting saudi prince legal immunity alleged assassination plot sources say,Not Hate
1961,2041,2020-12-22,1341533540601782274,end bunch senators came together able get bill done says sen amy klobuchar,Not Hate
1962,2042,2020-12-23,1341535565905313793,trump announces wave pardons including papadopoulos former lawmakers hunter collins pamelabrowncnn,Not Hate
1963,2043,2020-12-23,1341537086105595908,cnnsitroom none wolf actually says dr anthony fauci asked side effects following covid vaccination feel,Not Hate
1964,2044,2020-12-23,1341537114526236676,cnnsitroom want cancel christmas wolf says dr fauci whenever talk careful someone say well,Not Hate
1965,2045,2020-12-23,1341541063614492676,look holiday season stay home goes britain goes united states well take,Not Hate
1966,2046,2020-12-23,1341567847684861953,researchers think hundreds people us could uk coronavirus strain elizcohencnn,Not Hate
1967,2047,2020-12-23,1341578544615481344,maddowblog  pardons donald trump granted today    either tied one allies,Not Hate
1968,2048,2020-12-23,1341599799146139648,mikememoli I heard biden joke several times still catholic two reasons nuns jesuits interesting,Not Hate
1969,2049,2020-12-23,1341599811611619328,mikememoli delp german priest part catholic resistance nazism according jesuit magazine america han,Not Hate
1970,2050,2020-12-23,1341599819358453762,mikememoli today quoted directly presidentelect united states catholic one also built close,Not Hate
1971,2051,2020-12-23,1341622145814843392,preetbharara tomorrows stay tuned guest none rachel maddow miss,Not Hate
1972,2052,2020-12-23,1341623654195605505,criminal record work pay taxes volunteer spent whole almost  years taking care,Not Hate
1973,2053,2020-12-23,1341727824630194177,trump presidency comes end davidchalian breaks future could hold president aft,Not Hate
1974,2054,2020-12-23,1341777749300670468,stimulus bill little late struggling americans say luhby kellymena,Not Hate
1975,2055,2020-12-23,1341779653099483146,massive data breach may discovered due unforced error suspected russian hackers zcohencnn,Not Hate
1976,2056,2020-12-23,1341792537393192962,msnbc  granted today    either tied one allies tied somethi,Not Hate
1977,2057,2020-12-23,1341799376956645376,voting machine company executive sues trump allies defamation veronicastrac,Not Hate
1978,2058,2020-12-23,1341811365917429762,trump administration purchase additional  million pfizer vaccine doses jamieg kristenhcnn,Not Hate
1979,2060,2020-12-23,1341826077249966082,bradheath really makes think,Not Hate
1980,2064,2020-12-23,1341848399029669888,maggienyt veto involves canceling money military pay worth remembering amid insistence may deploy milita,Not Hate
1981,2065,2020-12-23,1341850063660834818,live govwhitmer govlarryhogan join cnnsotu sunday tune,Not Hate
1982,2066,2020-12-23,1341864928244854784,trump vetoes massive defense bill despite overwhelming gop support ckmarie nikkicarvajal,Not Hate
1983,2067,2020-12-23,1341866630146646023,cnnsotu representativeselect jamaalbowmanny coribush hope join us,Not Hate
1984,2068,2020-12-23,1341871007477411840,trump vetoes sweeping bipartisan defense bill philmattingly reports pamelabrowncnn,Not Hate
1985,2069,2020-12-23,1341871378220408834,trump unleashes chaos veto pardons stimulus deal objection borissanchez reports pamelabrowncnn,Not Hate
1986,2070,2020-12-23,1341871886393860097,trumps veto stimulus deal objection mean abbydphillip oknox carriecordero discuss pamelabrowncnn,Not Hate
1987,2071,2020-12-23,1341871905742200838,official second new covid strain transmissible lucykafanov reports pamelabrowncnn,Not Hate
1988,2072,2020-12-23,1341872231509598209,dem lawmaker reprehensible trump would pardon blackwater guards convicted killings iraqi civilians includi,Not Hate
1989,2073,2020-12-23,1341872547785285633,massacre survivors slam trumps pardons blackwater contractors arwacnn reports pamelabrowncnn,Not Hate
1990,2074,2020-12-23,1341872899930636290,cnn goes yousmexico border trump admin nearing  goal wall construction edlavacnn reports,Not Hate
1991,2075,2020-12-23,1341872988250124290,biden nominates miguel cardona education secretary jessicadean reports pamelabrowncnn,Not Hate
1992,2076,2020-12-23,1341873136078364672,expert youk could better job discovering mutations yous ashishkjha discusses,Not Hate
1993,2077,2020-12-23,1341875093958475780,whenever outbreak large happening going start seeing mutations ter,Not Hate
1994,2078,2020-12-23,1341881250571821057,preetbharara corruption white house nixons vp spiro agnew knew rachel maddow joins staytuned talk,Not Hate
1995,2079,2020-12-23,1341888411901292544,let us hope veto know covid relief bill ohio gov mike dewine says pres trumps attempt,Not Hate
1996,2080,2020-12-23,1341890060065660930,frankly absolutely floored president decided veto national defense authorization act bec,Not Hate
1997,2081,2020-12-24,1341898659273859073,los angeles mayor eric garcetti says city afford another bump coronavirus cases hospitals,Not Hate
1998,2082,2020-12-24,1341899579017584640,pres trumps veto national defense authorization act compelling piece evidence donald tru,Not Hate
1999,2083,2020-12-24,1341900033277521925,former national security adviser john bolton says president trump threatening derail coronavirus relief bill,Not Hate
2000,2084,2020-12-24,1341902296628797440,breaking trump issues  new pardons including ones stone manafort charles kushner pamelabrowncnn,Not Hate
2001,2085,2020-12-24,1341920606116323329,andrew yang files paperwork run new york mayor devancole,Not Hate
2002,2086,2020-12-24,1341936405556170757,synergyk trump pardoning people like way pardoning people lie compunction,Not Hate
2003,2087,2020-12-24,1341940914357497857,jannwolfe reminder manaforts jury included huge trump supporter hated mueller investigation said evidence ag,Not Hate
2004,2088,2020-12-24,1341941579632828416,adamweinstein spoke maddow manaforts employ party regions kremlinconnected architects attack,Not Hate
2005,2089,2020-12-24,1341941596573544453,adamweinstein spoke several marines back  manafort ran trumps campaign,Not Hate
2006,2090,2020-12-24,1342004553395417088,nickramsey imagine telling someone five years ago day  died yous pandemic presiden,Not Hate
2007,2091,2020-12-24,1342070080264433664, year reckonings across united states,Not Hate
2008,2092,2020-12-24,1342070329502523393,white house coronavirus task force longer proactively sending reports states betsyklein,Not Hate
2009,2093,2020-12-24,1342070845636804609,us officials promised  million vaccinated coronavirus end year going slower,Not Hate
2010,2094,2020-12-24,1342092666134294529,live dr anthony fauci joins cnnsotu sunday tune,Not Hate
2011,2095,2020-12-24,1342103049872027648,drsanjaygupta almost christmas one big question kids minds year santa deliver presents covi,Not Hate
2012,2096,2020-12-24,1342131362489315328,beschlossdc happy eightieth birthday today dr fauci,Not Hate
2013,2097,2020-12-24,1342132728540626944,jasonleopold I glad buzzfeednews cnn spent nearly two years litigating thousands fbi interview summaries like,Not Hate
2014,2098,2020-12-24,1342189861730742280,frustrated trump met pence holiday break pamelabrowncnn kevinliptakcnn,Not Hate
2015,2099,2020-12-24,1342232538631331842,trump unleashes chaos way door joejohnscnn reports pamelabrowncnn,Not Hate
2016,2100,2020-12-24,1342233268440199169,cnn trump told people pence fighting hard enough abbydphillip ronbrownstein discuss,Not Hate
2017,2101,2020-12-24,1342233458979057665,nurse lost family member covid want see anyone hospitalized thought gathering f,Not Hate
2018,2102,2020-12-24,1342233793139245056,norad keeps tradition  tracking santa gen glen vanherck discusses pamelabrowncnn,Not Hate
2019,2103,2020-12-24,1342246368606359557,stunning piece,Not Hate
2020,2104,2020-12-24,1342247738000486401,told post nature covert work could independently verified people like,Not Hate
2021,2105,2020-12-25,1342305352285646848,democrats ossoff warnock raise  million georgia senate runoffs fschouten,Not Hate
2022,2106,2020-12-25,1342307452432371718,wolfblitzer tribute truly great man thanks dr anthony fauci happy birthday,Not Hate
2023,2107,2020-12-25,1342308005979844616,jaketapper much loss many people year death illness economic devastation trauma kinds,Not Hate
2024,2108,2020-12-25,1342338211977306112,fauci says practice preaches holiday season elizcohencnn,Not Hate
2025,2109,2020-12-25,1342398840838754307,cdc require negative covid test passengers traveling uk us,Not Hate
2026,2110,2020-12-25,1342422146757369856,christmas like us president analysis stcollinson,Not Hate
2027,2111,2020-12-25,1342436815907811328,usps agrees treat georgia runoff ballots express mail,Not Hate
2028,2112,2020-12-26,1342654149306052608,possible human remains found near nashville explosion site police chief says,Not Hate
2029,2113,2020-12-26,1342842142897676292,happens trump sign  billion relief package luhby,Not Hate
2030,2114,2020-12-26,1342861478341222400,exclusive repkinzinger joins cnnsotu sunday hope join us,Not Hate
2031,2115,2020-12-26,1342872671957213190,literally yesterday perfection,Not Hate
2032,2116,2020-12-26,1342876193939464192,davidcorndc rigged election  russia secretly attacked election help proof,Not Hate
2033,2117,2020-12-26,1342898807701463040,cnnsotu live dr anthony fauci joins cnnsotu sunday tune,Not Hate
2034,2118,2020-12-26,1342917973019865090,joe biden warns devastating consequences push president donald trump sign covid relief package,Not Hate
2035,2119,2020-12-27,1343176050935787520,good morning today cnnsotu dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush,Not Hate
2036,2120,2020-12-27,1343201363791114241,dr anthony fauci says feels fine receiving first dose covid vaccine experienced nothing,Not Hate
2037,2121,2020-12-27,1343202537499930624,dr anthony fauci says believes worst still yet come coronavirus pandemic following holiday,Not Hate
2038,2122,2020-12-27,1343205336782675974,maryland gov larry hogan says proud work governors response covid despite divisiven,Not Hate
2039,2123,2020-12-27,1343214528239165445,cnnpolitics michigan gov gretchen whitmer says things moving right direction trump administration officials acknow,Not Hate
2040,2124,2020-12-27,1343220563158962181,republican rep adam kinzinger says expects congress meets affirm electoral college votes go,Not Hate
2041,2125,2020-12-27,1343221269857259521,posturing bring back hero american people asking  direct payments c,Not Hate
2042,2126,2020-12-27,1343225564669353985,cnnpolitics incoming democratic lawmakers cori bush jamaal bowman decline say whether vote support nancy pelosi,Not Hate
2043,2127,2020-12-27,1343232675063222272,coming cnnsotu p et a pt dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush,Not Hate
2044,2128,2020-12-27,1343255826983571457,cnnsotu repkinzinger tells danabashcnn republicans need follow constitution certify elec,Not Hate
2045,2129,2020-12-27,1343257336551362563,cnnsotu repkinzinger danabashcnn discuss president trumps delay signing covid relief bill,Not Hate
2046,2130,2020-12-27,1343258343347990530,cnnsotu repkinzinger danabashcnn discuss future republican party,Not Hate
2047,2131,2020-12-27,1343258495941017607,cnnsotu repkinzinger tells danabashcnn president trumps veto nonsensical,Not Hate
2048,2132,2020-12-27,1343259098272378880,cnnsotu govwhitmer govlarryhogan discuss handling coronavirus pandemic ,Not Hate
2049,2133,2020-12-27,1343260356504920066,cnnsotu govwhitmer govlarryhogan join danabashcnn weigh fate  billion covid,Not Hate
2050,2134,2020-12-27,1343260608406433792,cnnsotu coribush tells danabashcnn president trump sign covid relief package congress,Not Hate
2051,2135,2020-12-27,1343261866555011077,cnnsotu dr anthony fauci tells danabashcnn worst yet come fight coronavirus,Not Hate
2052,2136,2020-12-27,1343263628133191680,cnnsotu govwhitmer tells danabashcnn governors need federal government part get,Not Hate
2053,2137,2020-12-27,1343264131495972868,cnnsotu dr anthony fauci tells danabashcnn herd immunity estimate shifted,Not Hate
2054,2138,2020-12-27,1343264886361624576,cnnsotu dr anthony fauci tells danabashcnn kept going pandemic,Not Hate
2055,2139,2020-12-27,1343265389719953408,cnnsotu dr anthony fauci tells danabashcnn americans brace postholiday surge cases ho,Hate
2056,2140,2020-12-27,1343267906306658311,cnnsotu coribush jamaalbowmanny join danabashcnn discuss rep nancy pelosis bid become speaker n,Not Hate
2057,2141,2020-12-27,1343310125923250178,benefits millions americans lapsed happens sarahcwestwood nikkicarvajal luhby,Not Hate
2058,2142,2020-12-27,1343327059276402689,anthony quinn warner identified nashville bomber,Not Hate
2059,2143,2020-12-27,1343330373858693121,trumps plans sign relief bill christmas eve scrapped last minute katebennettdc kevinliptakcnn,Not Hate
2060,2144,2020-12-27,1343344744370483201,johnfetterman pa m ballots cast  cases documented voter fraud  three voted president,Not Hate
2061,2145,2020-12-28,1343366719323201543,mitchellreports white house announced days threats causing despair millions unemployed americans whose b,Not Hate
2062,2146,2020-12-28,1343375064042008576,trump signs coronavirus relief government funding bill law lengthy delay,Not Hate
2063,2147,2020-12-28,1343391222891626497,coming cnnsotu p et p pt dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush,Not Hate
2064,2148,2020-12-28,1343415125261381633,kyledcheney ny post covereditorial sidney powell crazy person michael flynn suggesting martial law tantamount treason,Not Hate
2065,2149,2020-12-28,1343415247508537344,aymanm took liberty editing new york times headline,Not Hate
2066,2150,2020-12-28,1343508883151720448,get second stimulus check katielobosco,Not Hate
2067,2151,2020-12-28,1343512132651012096,chinese journalist documented wuhan coronavirus outbreak jailed  years nectargan jgriffiths,Not Hate
2068,2152,2020-12-28,1343516664705519616,second stimulus package see katielobosco luhby,Not Hate
2069,2153,2020-12-28,1343528341610123264,barbara johns statue replace robert e lee us capitol,Not Hate
2070,2154,2020-12-28,1343538053881724930, days row  people hospitalized fighting coronavirus mnholcombe,Not Hate
2071,2155,2020-12-28,1343545988976422914,republicans plan challenge bidens electoral college victory happened democrats challenge,Not Hate
2072,2156,2020-12-28,1343548959206371333,congress crisis averted house votes monday overriding trumps veto foxreports,Not Hate
2073,2157,2020-12-28,1343557317527175170,want travel next year may need vaccine passport iyengarish,Not Hate
2074,2158,2020-12-28,1343572509237649410,petemuntean tsa says screened  people airports nationwide sunday new air travel record pandemic,Not Hate
2075,2159,2020-12-28,1343572775097798658,biden builds white house digital operation merica,Not Hate
2076,2160,2020-12-28,1343605097033588736,jakesherman playbook trump got nothing president realdonaldtrump made noise covid relief govern,Not Hate
2077,2161,2020-12-28,1343605106462359555,jakesherman bizarre embarrassing episode president opposed bill administration negotiated discern,Not Hate
2078,2162,2020-12-28,1343605122224562178,jakesherman zip zero zilch going give easy kept quiet signed bill would,Not Hate
2079,2163,2020-12-28,1343605529378238466,house vote monday evening increasing stimulus checks  ckmarie kristinwilson foxreports,Not Hate
2080,2164,2020-12-28,1343627383191064576,dr james phillips walter reed doctor criticized trumps hospital driveby works last shift remov,Not Hate
2081,2165,2020-12-28,1343647901357121536,jaketapper hi folks back work week theleadcnn air  pm et noon  pacific every day week hope,Not Hate
2082,2166,2020-12-28,1343651177657987072,democrats close gop ad spending georgia davidwright racheljanfaza,Not Hate
2083,2167,2020-12-28,1343655705560166401,biden condemns nashville bombing thanks first responders saving lives katesullivandc mjlee,Not Hate
2084,2168,2020-12-28,1343661046096162817,first crazy jake says sen amy klobuchar prospect house gop making lastditch effor,Not Hate
2085,2169,2020-12-28,1343671304004771843,seen record number travelers holidays going increase amount transmi,Not Hate
2086,2170,2020-12-28,1343672587189149696,biden says supports  stimulus checks sarahmucha,Not Hate
2087,2171,2020-12-28,1343672993814351872,kamalaharris douglasemhoff receive covid vaccine tomorrow arlettesaenz,Not Hate
2088,2172,2020-12-28,1343680955584806917,really important discourage inappropriate behaviors like congregating groups wearing,Not Hate
2089,2173,2020-12-28,1343683300259463174,presidentelect biden says pentagon omb refusing cooperate sufficiently team mjlee reports,Not Hate
2090,2174,2020-12-28,1343683889647202307,trump golfs pandemic worsens deadliest month yous far borissanchezreports,Not Hate
2091,2175,2020-12-28,1343684481811673088,gop senate leader hopes avoid messy fight election results congress ronbrownstein jfkucinich discuss,Not Hate
2092,2176,2020-12-28,1343685152988393473,nashville suicide bomber killed explosion cops hunt motive martinsavidge reports,Not Hate
2093,2177,2020-12-28,1343685377043943430, million people yous received dose covid vaccine athenacnn reports,Not Hate
2094,2178,2020-12-28,1343686112573841410,novavax vaccine becomes fifth begin phase  trials yous elizcohencnnreports,Not Hate
2095,2179,2020-12-28,1343686527772192770,wa nursing home center covid outbreak begins vaccinating staff sarasidnercnnreports,Not Hate
2096,2180,2020-12-28,1343686849655672898,lawrencewright trumps covid travel restrictions buy time unfortunately squandered,Not Hate
2097,2181,2020-12-28,1343688449602310144,appeals court blocks new york governors covid restrictions houses worship soniamoghe,Not Hate
2098,2182,2020-12-28,1343688866566434816,yearold georgia teacher dies coronavirus christmas day jaketapper reports,Not Hate
2099,2184,2020-12-28,1343694102530039808, lead jake tapper ranked  cable news first time ever coveted  demographic,Not Hate
2100,2185,2020-12-28,1343697237147267075,house passes measure increase stimulus checks  ckmarie kristinwilson foxreports,Not Hate
2101,2186,2020-12-28,1343703929088053248,stimulus checks start going week timing could slide administration official says,Not Hate
2102,2187,2020-12-29,1343726804855631873,arkansass republican gov asa hutchinson says delighted pres trump signed stimulus package says l,Not Hate
2103,2188,2020-12-29,1343727053842100234,grateful loss says nashville mayor john cooper probe bombing continue,Not Hate
2104,2189,2020-12-29,1343738780298178564,house votes override trumps veto defense bill kristinwilson ckmarie foxreports,Not Hate
2105,2190,2020-12-29,1343739677606608897,churches key getting voters polls georgia runoff kyunglahcnn berrymankim,Not Hate
2106,2191,2020-12-29,1343776078054174720,ashishkjha appears investment plan last mile effort feds help states launch real vaccination,Not Hate
2107,2192,2020-12-29,1343776106458079232,ashishkjha public health always statefederal partnership states stretched feds suppose help folks w,Not Hate
2108,2193,2020-12-29,1343776141316915202,ashishkjha congress finally passed vax distribution states building infrastructure built feds months,Not Hate
2109,2194,2020-12-29,1343865702822895620,georgia senator fighting reelection personally lobbied trump sign spending bill ryanobles foxreports,Not Hate
2110,2195,2020-12-29,1343865983321198593,record covid hospitalizations us could soon force health experts ration care mnholcombe,Not Hate
2111,2196,2020-12-29,1343871394938040325,earlystart small number defense dept briefings set resume presidentelect joe biden claimed obstruction pe,Not Hate
2112,2197,2020-12-29,1343881866970091520,novavax coronavirus vaccine becomes fifth begin phase  trials united states,Not Hate
2113,2198,2020-12-29,1343884886587924481,us forces korea started vaccinating military civilian healthcare workers covid,Not Hate
2114,2199,2020-12-29,1343890870588858369,newday dr peter hotez lowerthanpromised us vaccination numbers need quickly accelerate vaccinate american popula,Not Hate
2115,2200,2020-12-29,1343898250911342597,newday dr anthony fauci says covid surge us right gotten control many respects get,Not Hate
2116,2201,2020-12-29,1343898278556008448,newday dr anthony fauci encourages americans gather immediate family members concerned tha,Not Hate
2117,2202,2020-12-29,1343900941360259072,newday believe get january going see increase momentum whichi hope allows us catch,Not Hate
2118,2203,2020-12-29,1343903153197101057,nashville explosion slammed small businesses need help digging alishaebrahimji,Not Hate
2119,2204,2020-12-29,1343929349360279552,trump lashes republicans override veto analysis zbyronwolf,Not Hate
2120,2205,2020-12-29,1343938984968335367,jaketapper year since pandemic started still know covid,Not Hate
2121,2206,2020-12-29,1343950408625106951,five tents outside hospital batchlor said patients conference room chape,Not Hate
2122,2207,2020-12-29,1343950928160968704,biden expected call trump administration pace vaccine distribution arlettesaenz,Not Hate
2123,2208,2020-12-29,1343954251370921985,vice presidentelect kamala harris receives first dose coronavirus vaccine,Not Hate
2124,2209,2020-12-29,1343960730475888640,mitch mcconnell faces decision vote increase stimulus payments  foxreports,Not Hate
2125,2210,2020-12-29,1344023025059049472,make sense gop sentoomeydetails objection  covid relief check,Not Hate
2126,2211,2020-12-29,1344030536239632384,unemployed get full  weeks  boost stimulus deal labor department says luhby,Not Hate
2127,2212,2020-12-29,1344031582206783488,yearend approaches vaccine rollout remains woefully behind kristenhcnn arlettesaenz,Not Hate
2128,2213,2020-12-29,1344043403793870850,colorado identifies first known case uk covid variant us,Not Hate
2129,2214,2020-12-29,1344046926128439297,happens icu beds fall  capacity yous hospitals wmhaseltine discusses,Not Hate
2130,2215,2020-12-29,1344047429142917122,presidentelect biden trump admins vaccine effort falling way behind joejohnscnn reports,Not Hate
2131,2216,2020-12-29,1344048029331025923,four  people seeing new charitable food system number one thing h,Not Hate
2132,2217,2020-12-29,1344048107559014410,biden sets goal one million vaccinations per day kristenhcnn ashishkjha discuss,Not Hate
2133,2218,2020-12-29,1344048555120611329,senior republican trumps rants ravings deposed king borissanchezreports,Not Hate
2134,2219,2020-12-29,1344049075298119680,mcconnell strategizes handle k relief checks want pass foxreportsreports,Not Hate
2135,2220,2020-12-29,1344049769468088320,paulbegala mcconnell putting vulnerable senators terrible bind,Not Hate
2136,2222,2020-12-29,1344050287598837762,california extends stayathome order amid surge cases nickwattcnnreports,Not Hate
2137,2223,2020-12-29,1344050985115799552,doctors concerned may begin rationing care drjorgemd discusses,Not Hate
2138,2224,2020-12-29,1344051710772342784,president trump angered melanias maralago renovations sources say katebennettdc reports,Not Hate
2139,2225,2020-12-29,1344052925329510402,yearold altruist former police dispatcher dies coronavirus jaketapper reports,Hate
2140,2226,2020-12-29,1344054654532005891,actual lol therefore,Not Hate
2141,2227,2020-12-29,1344064289884270597,alivelshi republicans lost  election related court challenges ga runoff  week  registered,Not Hate
2142,2228,2020-12-30,1344072133350191110,senate minority whip durbin says gop leadership ought bring house legislation would raise stimulus checks,Not Hate
2143,2229,2020-12-30,1344072806280134656,somebody disagrees pres trump everything got say right need  ch,Not Hate
2144,2230,2020-12-30,1344116364869562368,know new covid variant found colorado,Not Hate
2145,2231,2020-12-30,1344141605360558086,maddowblog trump administration made big promises think may oversold capabilities underestimated complexi,Not Hate
2146,2232,2020-12-30,1344251151546540032,congressmanelect luke letlow dies battling covid acosta jamiegangel cnnpaul,Not Hate
2147,2233,2020-12-30,1344253407482286081,biden harris campaign georgia final days senate runoffs sarahmucha arlettesaenz,Not Hate
2148,2234,2020-12-30,1344254096010850308,us hits record daily covid deaths winter awful see light expert says,Not Hate
2149,2235,2020-12-30,1344255252464332807,uk regulator approves oxfordastrazeneca coronavirus vaccine,Not Hate
2150,2236,2020-12-30,1344298085221101570,us lags behind countries covid vaccinations,Not Hate
2151,2237,2020-12-30,1344310882545913856,us sanctions venezuelan judge prosecutor citgo  jmhansler,Not Hate
2152,2238,2020-12-30,1344316158032433152,biden names kathleen hicks first woman deputy defense secretary katesullivandc mjlee,Not Hate
2153,2239,2020-12-30,1344323908959412226,breaking josh hawley force votes electoral college results jeremyherb philmattingly foxreports,Not Hate
2154,2240,2020-12-30,1344343382584385546,trump administration taking steps designate cuba state sponsor terrorism coming days vmsalama,Not Hate
2155,2241,2020-12-30,1344349311975514112,early voting crucial georgia runoff surpasses  million ryanobles djjudd,Not Hate
2156,2242,2020-12-30,1344376181148291081,us administered nearly  million vaccine doses according cdc,Not Hate
2157,2243,2020-12-30,1344376455225090051,johnson johnsons covid vaccine may authorized february emergency use,Not Hate
2158,2244,2020-12-30,1344382623477542912,absolutely influence aside fair equitable distribution says adm brett giroir whet,Not Hate
2159,2245,2020-12-30,1344388679800942592,biden white house issue memo halt delay midnight regulations january  katesullivandc,Not Hate
2160,2246,2020-12-30,1344390786146848768,need better job covid vaccine rollout hhsash says jaketapper,Not Hate
2161,2247,2020-12-30,1344394318568693761,mcconnell says bill increase stimulus checks  realistic path quickly pass senate,Not Hate
2162,2248,2020-12-30,1344399743624032262,would comical serious matter says conservative lawyer george conway gop sena,Not Hate
2163,2249,2020-12-30,1344401525939073032,cdcsensembleforecast projects  total us covid deaths january ,Not Hate
2164,2250,2020-12-30,1344408958367379456,congressmanelect dies covid age  jaketapper reports,Not Hate
2165,2251,2020-12-30,1344409577710891011,youk became first country approve use oxfordastrazeneca covid vaccine philblackcnn rep,Not Hate
2166,2252,2020-12-30,1344409751669633025,gwu doctor blasts trump administrations vaccine distribution far jreinermd discusses,Not Hate
2167,2253,2020-12-30,1344410455691898882,governor california confirms infectious strain covid state saramurray repor,Not Hate
2168,2254,2020-12-30,1344410536902012932,doctor vaccine rollout like locomotive getting started slowly going pick speed go along,Not Hate
2169,2255,2020-12-30,1344411007414886405,florida seniors waited overnight vaccine lawn chairs ryanyoungnews reports,Not Hate
2170,2256,2020-12-30,1344411050029019136,biden names kathleen hicks first woman deputy defense secretary joejohnscnn reports,Not Hate
2171,2257,2020-12-30,1344411069368905729,cnn analysis recent government data shows yous falling behind countries covid,Not Hate
2172,2258,2020-12-30,1344411846825172995,gop sen josh hawley force colleagues stand trump facts democracy borissanchez rep,Not Hate
2173,2259,2020-12-30,1344414954749915145,point president hanging weeks refusing acknowledge obvious every lawsuit,Not Hate
2174,2260,2020-12-30,1344430925443198976,trump briefed china sought pay nonstate actors attack us forces afghanistan vmsalama,Not Hate
2175,2261,2020-12-31,1344435058422198272,sen mcconnell republican leader senate often refers grim reaper,Not Hate
2176,2262,2020-12-31,1344435484924276737,votes  stimulus checks one person holding mitch mcconnell says,Not Hate
2177,2263,2020-12-31,1344441344853475334,trump return washington early ahead republican plan disrupt certification bidens win,Not Hate
2178,2264,2020-12-31,1344442673722175488,census bureau miss december  deadline gregorywallace,Not Hate
2179,2265,2020-12-31,1344471608874844167,us defense officials divided potential iranian attack eve grim anniversary jimsciutto,Not Hate
2180,2266,2020-12-31,1344580403122855936,us sets daily covid death record second day row another  could die next  weeks new fore,Not Hate
2181,2267,2020-12-31,1344591985634668552,earlystart overnight gop sen ben sasse writes talk private heard single congressional republican allege th,Not Hate
2182,2268,2020-12-31,1344597189012676609,secret service adding former biden agents new presidential detail sarahmucha cnnpaul,Not Hate
2183,2269,2020-12-31,1344599573491310594,young people getting vote georgia thousands miles away racheljanfaza,Not Hate
2184,2270,2020-12-31,1344620934339186688,newday need go massvaccination mode need doit dr jonathan reiner says need vaccinating ab,Not Hate
2185,2271,2020-12-31,1344627637248024577,uk covid variant transmissible affects people  new research shows,Not Hate
2186,2272,2020-12-31,1344645084638273536,fauci says spreading first doses covid vaccine people consideration,Not Hate
2187,2273,2020-12-31,1344645171108081665,nationwide memorial covid victims hosted presidentialinauguralcommittee,Not Hate
2188,2274,2020-12-31,1344649742630969354,precisely kind political power maneuver radio free europe regularly witnesses places like russi,Not Hate
2189,2275,2020-12-31,1344659717105348613,gop sen ben sasse slams republicans plan delay certification joe bidens win,Not Hate
2190,2276,2020-12-31,1344674358845956098,wolfblitzer goodbye  hello  want wish happy healthy new year remember pandemic still sta,Not Hate
2191,2277,2020-12-31,1344689810636734467,sunday surgeongeneral joins jaketapper live cnnsotu hope join us,Not Hate
2192,2278,2020-12-31,1344721739004174344,sunday staceyabrams joins jaketapper cnnsotu tune,Not Hate
2193,2279,2020-12-31,1344738752896315396,san francisco extends stayathome order mandatory travel quarantine amid covid surge,Not Hate
2194,2280,2020-12-31,1344738846689406976,amandacarpenter think better way slam door  nye hit jaketapper theleadcnn catch us,Not Hate
2195,2281,2020-12-31,1344740271804788736,exclusive govmikedewine joins jaketapper cnnsotu tune,Not Hate
2196,2282,2020-12-31,1344749627216715777,feared capacity seeing caseload begin level,Not Hate
2197,2283,2020-12-31,1344750151072702470,gop ga sen david perdue announced quarantining ahead key georgia senate runoff election co,Not Hate
2198,2284,2020-12-31,1344750287274307591,david perdue quarantine days ahead runoff ryanobles foxreports,Not Hate
2199,2285,2020-12-31,1344750660248592385,jaketapper  house republicans tell expect least  republican members house jan  object,Not Hate
2200,2286,2020-12-31,1344755295067774976,two house republicans say expect least  house gop members vote counting electoral votes f,Not Hate
2201,2287,2020-12-31,1344756735320465409,mcconnell called hawley objecting electoral college vote conference call hawley,Not Hate
2202,2288,2020-12-31,1344757724270260224,sunday ossoff joins jaketapper live cnnsotu tune,Not Hate
2203,2289,2020-12-31,1344766129345081345,least  house republicans vote counting electoral votes two gop lawmakers say jaketapper,Not Hate
2204,2290,2020-12-31,1344767473044881410,ac join us pm et ring  cnnnye mariahcarey snoopdogg stephenathome camerondiaz pitbull thelesliejordan,Not Hate
2205,2291,2020-12-31,1344772253897150464,least  house republicans expected vote counting electoral votes january  two gop memb,Not Hate
2206,2292,2020-12-31,1344772572362240000,republican sen david perdue georgia quarantine coming close contact someone tested pos,Not Hate
2207,2293,2020-12-31,1344775459570114562,doctor biggest concern california man tested positive new covid strain youk,Not Hate
2208,2294,2020-12-31,1344775638612398087,yearold xavier harris dies coronavirus day christmas jaketapper reports,Not Hate
