,date,id,tweet_text
2086,2020-12-24,1341936405556170757,synergyk trump pardoning people like way pardoning people lie compunction
2087,2020-12-24,1341940914357497857,jannwolfe reminder manaforts jury included huge trump supporter hated mueller investigation said evidence ag
2088,2020-12-24,1341941579632828416,adamweinstein spoke maddow manaforts employ party regions kremlinconnected architects attack
2089,2020-12-24,1341941596573544453,adamweinstein spoke several marines back  manafort ran trumps campaign
2090,2020-12-24,1342004553395417088,nickramsey imagine telling someone five years ago day  died yous pandemic presiden
2091,2020-12-24,1342070080264433664, year reckonings across united states
2092,2020-12-24,1342070329502523393,white house coronavirus task force longer proactively sending reports states betsyklein
2093,2020-12-24,1342070845636804609,us officials promised  million vaccinated coronavirus end year going slower
2094,2020-12-24,1342092666134294529,live dr anthony fauci joins cnnsotu sunday tune
2095,2020-12-24,1342103049872027648,drsanjaygupta almost christmas one big question kids minds year santa deliver presents covi
2096,2020-12-24,1342131362489315328,beschlossdc happy eightieth birthday today dr fauci
2097,2020-12-24,1342132728540626944,jasonleopold I glad buzzfeednews cnn spent nearly two years litigating thousands fbi interview summaries like
2098,2020-12-24,1342189861730742280,frustrated trump met pence holiday break pamelabrowncnn kevinliptakcnn
2099,2020-12-24,1342232538631331842,trump unleashes chaos way door joejohnscnn reports pamelabrowncnn
2100,2020-12-24,1342233268440199169,cnn trump told people pence fighting hard enough abbydphillip ronbrownstein discuss
2101,2020-12-24,1342233458979057665,nurse lost family member covid want see anyone hospitalized thought gathering f
2102,2020-12-24,1342233793139245056,norad keeps tradition  tracking santa gen glen vanherck discusses pamelabrowncnn
2103,2020-12-24,1342246368606359557,stunning piece
2104,2020-12-24,1342247738000486401,told post nature covert work could independently verified people like
2105,2020-12-25,1342305352285646848,democrats ossoff warnock raise  million georgia senate runoffs fschouten
2106,2020-12-25,1342307452432371718,wolfblitzer tribute truly great man thanks dr anthony fauci happy birthday
2107,2020-12-25,1342308005979844616,jaketapper much loss many people year death illness economic devastation trauma kinds
2108,2020-12-25,1342338211977306112,fauci says practice preaches holiday season elizcohencnn
2109,2020-12-25,1342398840838754307,cdc require negative covid test passengers traveling uk us
2110,2020-12-25,1342422146757369856,christmas like us president analysis stcollinson
2111,2020-12-25,1342436815907811328,usps agrees treat georgia runoff ballots express mail
2112,2020-12-26,1342654149306052608,possible human remains found near nashville explosion site police chief says
2113,2020-12-26,1342842142897676292,happens trump sign  billion relief package luhby
2114,2020-12-26,1342861478341222400,exclusive repkinzinger joins cnnsotu sunday hope join us
2115,2020-12-26,1342872671957213190,literally yesterday perfection
2116,2020-12-26,1342876193939464192,davidcorndc rigged election  russia secretly attacked election help proof
2117,2020-12-26,1342898807701463040,cnnsotu live dr anthony fauci joins cnnsotu sunday tune
2118,2020-12-26,1342917973019865090,joe biden warns devastating consequences push president donald trump sign covid relief package
2119,2020-12-27,1343176050935787520,good morning today cnnsotu dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush
2120,2020-12-27,1343201363791114241,dr anthony fauci says feels fine receiving first dose covid vaccine experienced nothing
2121,2020-12-27,1343202537499930624,dr anthony fauci says believes worst still yet come coronavirus pandemic following holiday
2122,2020-12-27,1343205336782675974,maryland gov larry hogan says proud work governors response covid despite divisiven
2123,2020-12-27,1343214528239165445,cnnpolitics michigan gov gretchen whitmer says things moving right direction trump administration officials acknow
2124,2020-12-27,1343220563158962181,republican rep adam kinzinger says expects congress meets affirm electoral college votes go
2125,2020-12-27,1343221269857259521,posturing bring back hero american people asking  direct payments c
2126,2020-12-27,1343225564669353985,cnnpolitics incoming democratic lawmakers cori bush jamaal bowman decline say whether vote support nancy pelosi
2127,2020-12-27,1343232675063222272,coming cnnsotu p et a pt dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush
2128,2020-12-27,1343255826983571457,cnnsotu repkinzinger tells danabashcnn republicans need follow constitution certify elec
2129,2020-12-27,1343257336551362563,cnnsotu repkinzinger danabashcnn discuss president trumps delay signing covid relief bill
2130,2020-12-27,1343258343347990530,cnnsotu repkinzinger danabashcnn discuss future republican party
2131,2020-12-27,1343258495941017607,cnnsotu repkinzinger tells danabashcnn president trumps veto nonsensical
2132,2020-12-27,1343259098272378880,cnnsotu govwhitmer govlarryhogan discuss handling coronavirus pandemic 
2133,2020-12-27,1343260356504920066,cnnsotu govwhitmer govlarryhogan join danabashcnn weigh fate  billion covid
2134,2020-12-27,1343260608406433792,cnnsotu coribush tells danabashcnn president trump sign covid relief package congress
2135,2020-12-27,1343261866555011077,cnnsotu dr anthony fauci tells danabashcnn worst yet come fight coronavirus
2136,2020-12-27,1343263628133191680,cnnsotu govwhitmer tells danabashcnn governors need federal government part get
2137,2020-12-27,1343264131495972868,cnnsotu dr anthony fauci tells danabashcnn herd immunity estimate shifted
2138,2020-12-27,1343264886361624576,cnnsotu dr anthony fauci tells danabashcnn kept going pandemic
2139,2020-12-27,1343265389719953408,cnnsotu dr anthony fauci tells danabashcnn americans brace postholiday surge cases ho
2140,2020-12-27,1343267906306658311,cnnsotu coribush jamaalbowmanny join danabashcnn discuss rep nancy pelosis bid become speaker n
2141,2020-12-27,1343310125923250178,benefits millions americans lapsed happens sarahcwestwood nikkicarvajal luhby
2142,2020-12-27,1343327059276402689,anthony quinn warner identified nashville bomber
2143,2020-12-27,1343330373858693121,trumps plans sign relief bill christmas eve scrapped last minute katebennettdc kevinliptakcnn
2144,2020-12-27,1343344744370483201,johnfetterman pa m ballots cast  cases documented voter fraud  three voted president
2145,2020-12-28,1343366719323201543,mitchellreports white house announced days threats causing despair millions unemployed americans whose b
2146,2020-12-28,1343375064042008576,trump signs coronavirus relief government funding bill law lengthy delay
2147,2020-12-28,1343391222891626497,coming cnnsotu p et p pt dr anthony fauci govwhitmer govlarryhogan repkinzinger coribush
2148,2020-12-28,1343415125261381633,kyledcheney ny post covereditorial sidney powell crazy person michael flynn suggesting martial law tantamount treason
2149,2020-12-28,1343415247508537344,aymanm took liberty editing new york times headline
2150,2020-12-28,1343508883151720448,get second stimulus check katielobosco
2151,2020-12-28,1343512132651012096,chinese journalist documented wuhan coronavirus outbreak jailed  years nectargan jgriffiths
2152,2020-12-28,1343516664705519616,second stimulus package see katielobosco luhby
2153,2020-12-28,1343528341610123264,barbara johns statue replace robert e lee us capitol
2154,2020-12-28,1343538053881724930, days row  people hospitalized fighting coronavirus mnholcombe
2155,2020-12-28,1343545988976422914,republicans plan challenge bidens electoral college victory happened democrats challenge
2156,2020-12-28,1343548959206371333,congress crisis averted house votes monday overriding trumps veto foxreports
2157,2020-12-28,1343557317527175170,want travel next year may need vaccine passport iyengarish
2158,2020-12-28,1343572509237649410,petemuntean tsa says screened  people airports nationwide sunday new air travel record pandemic
2159,2020-12-28,1343572775097798658,biden builds white house digital operation merica
2160,2020-12-28,1343605097033588736,jakesherman playbook trump got nothing president realdonaldtrump made noise covid relief govern
2161,2020-12-28,1343605106462359555,jakesherman bizarre embarrassing episode president opposed bill administration negotiated discern
2162,2020-12-28,1343605122224562178,jakesherman zip zero zilch going give easy kept quiet signed bill would
2163,2020-12-28,1343605529378238466,house vote monday evening increasing stimulus checks  ckmarie kristinwilson foxreports
2164,2020-12-28,1343627383191064576,dr james phillips walter reed doctor criticized trumps hospital driveby works last shift remov
2165,2020-12-28,1343647901357121536,jaketapper hi folks back work week theleadcnn air  pm et noon  pacific every day week hope
2166,2020-12-28,1343651177657987072,democrats close gop ad spending georgia davidwright racheljanfaza
2167,2020-12-28,1343655705560166401,biden condemns nashville bombing thanks first responders saving lives katesullivandc mjlee
2168,2020-12-28,1343661046096162817,first crazy jake says sen amy klobuchar prospect house gop making lastditch effor
2169,2020-12-28,1343671304004771843,seen record number travelers holidays going increase amount transmi
2170,2020-12-28,1343672587189149696,biden says supports  stimulus checks sarahmucha
2171,2020-12-28,1343672993814351872,kamalaharris douglasemhoff receive covid vaccine tomorrow arlettesaenz
2172,2020-12-28,1343680955584806917,really important discourage inappropriate behaviors like congregating groups wearing
2173,2020-12-28,1343683300259463174,presidentelect biden says pentagon omb refusing cooperate sufficiently team mjlee reports
2174,2020-12-28,1343683889647202307,trump golfs pandemic worsens deadliest month yous far borissanchezreports
2175,2020-12-28,1343684481811673088,gop senate leader hopes avoid messy fight election results congress ronbrownstein jfkucinich discuss
2176,2020-12-28,1343685152988393473,nashville suicide bomber killed explosion cops hunt motive martinsavidge reports
2177,2020-12-28,1343685377043943430, million people yous received dose covid vaccine athenacnn reports
2178,2020-12-28,1343686112573841410,novavax vaccine becomes fifth begin phase  trials yous elizcohencnnreports
2179,2020-12-28,1343686527772192770,wa nursing home center covid outbreak begins vaccinating staff sarasidnercnnreports
2180,2020-12-28,1343686849655672898,lawrencewright trumps covid travel restrictions buy time unfortunately squandered
2181,2020-12-28,1343688449602310144,appeals court blocks new york governors covid restrictions houses worship soniamoghe
2182,2020-12-28,1343688866566434816,yearold georgia teacher dies coronavirus christmas day jaketapper reports
2184,2020-12-28,1343694102530039808, lead jake tapper ranked  cable news first time ever coveted  demographic
2185,2020-12-28,1343697237147267075,house passes measure increase stimulus checks  ckmarie kristinwilson foxreports
2186,2020-12-28,1343703929088053248,stimulus checks start going week timing could slide administration official says
2187,2020-12-29,1343726804855631873,arkansass republican gov asa hutchinson says delighted pres trump signed stimulus package says l
2188,2020-12-29,1343727053842100234,grateful loss says nashville mayor john cooper probe bombing continue
2189,2020-12-29,1343738780298178564,house votes override trumps veto defense bill kristinwilson ckmarie foxreports
2190,2020-12-29,1343739677606608897,churches key getting voters polls georgia runoff kyunglahcnn berrymankim
2191,2020-12-29,1343776078054174720,ashishkjha appears investment plan last mile effort feds help states launch real vaccination
2192,2020-12-29,1343776106458079232,ashishkjha public health always statefederal partnership states stretched feds suppose help folks w
2193,2020-12-29,1343776141316915202,ashishkjha congress finally passed vax distribution states building infrastructure built feds months
2194,2020-12-29,1343865702822895620,georgia senator fighting reelection personally lobbied trump sign spending bill ryanobles foxreports
2195,2020-12-29,1343865983321198593,record covid hospitalizations us could soon force health experts ration care mnholcombe
2196,2020-12-29,1343871394938040325,earlystart small number defense dept briefings set resume presidentelect joe biden claimed obstruction pe
2197,2020-12-29,1343881866970091520,novavax coronavirus vaccine becomes fifth begin phase  trials united states
2198,2020-12-29,1343884886587924481,us forces korea started vaccinating military civilian healthcare workers covid
2199,2020-12-29,1343890870588858369,newday dr peter hotez lowerthanpromised us vaccination numbers need quickly accelerate vaccinate american popula
2200,2020-12-29,1343898250911342597,newday dr anthony fauci says covid surge us right gotten control many respects get
2201,2020-12-29,1343898278556008448,newday dr anthony fauci encourages americans gather immediate family members concerned tha
2202,2020-12-29,1343900941360259072,newday believe get january going see increase momentum whichi hope allows us catch
2203,2020-12-29,1343903153197101057,nashville explosion slammed small businesses need help digging alishaebrahimji
2204,2020-12-29,1343929349360279552,trump lashes republicans override veto analysis zbyronwolf
2205,2020-12-29,1343938984968335367,jaketapper year since pandemic started still know covid
2206,2020-12-29,1343950408625106951,five tents outside hospital batchlor said patients conference room chape
2207,2020-12-29,1343950928160968704,biden expected call trump administration pace vaccine distribution arlettesaenz
2208,2020-12-29,1343954251370921985,vice presidentelect kamala harris receives first dose coronavirus vaccine
2209,2020-12-29,1343960730475888640,mitch mcconnell faces decision vote increase stimulus payments  foxreports
2210,2020-12-29,1344023025059049472,make sense gop sentoomeydetails objection  covid relief check
2211,2020-12-29,1344030536239632384,unemployed get full  weeks  boost stimulus deal labor department says luhby
2212,2020-12-29,1344031582206783488,yearend approaches vaccine rollout remains woefully behind kristenhcnn arlettesaenz
2213,2020-12-29,1344043403793870850,colorado identifies first known case uk covid variant us
2214,2020-12-29,1344046926128439297,happens icu beds fall  capacity yous hospitals wmhaseltine discusses
2215,2020-12-29,1344047429142917122,presidentelect biden trump admins vaccine effort falling way behind joejohnscnn reports
2216,2020-12-29,1344048029331025923,four  people seeing new charitable food system number one thing h
2217,2020-12-29,1344048107559014410,biden sets goal one million vaccinations per day kristenhcnn ashishkjha discuss
2218,2020-12-29,1344048555120611329,senior republican trumps rants ravings deposed king borissanchezreports
2219,2020-12-29,1344049075298119680,mcconnell strategizes handle k relief checks want pass foxreportsreports
2220,2020-12-29,1344049769468088320,paulbegala mcconnell putting vulnerable senators terrible bind
2222,2020-12-29,1344050287598837762,california extends stayathome order amid surge cases nickwattcnnreports
2223,2020-12-29,1344050985115799552,doctors concerned may begin rationing care drjorgemd discusses
2224,2020-12-29,1344051710772342784,president trump angered melanias maralago renovations sources say katebennettdc reports
2225,2020-12-29,1344052925329510402,yearold altruist former police dispatcher dies coronavirus jaketapper reports
2226,2020-12-29,1344054654532005891,actual lol therefore
2227,2020-12-29,1344064289884270597,alivelshi republicans lost  election related court challenges ga runoff  week  registered
2228,2020-12-30,1344072133350191110,senate minority whip durbin says gop leadership ought bring house legislation would raise stimulus checks
2229,2020-12-30,1344072806280134656,somebody disagrees pres trump everything got say right need  ch
2230,2020-12-30,1344116364869562368,know new covid variant found colorado
2231,2020-12-30,1344141605360558086,maddowblog trump administration made big promises think may oversold capabilities underestimated complexi
2232,2020-12-30,1344251151546540032,congressmanelect luke letlow dies battling covid acosta jamiegangel cnnpaul
2233,2020-12-30,1344253407482286081,biden harris campaign georgia final days senate runoffs sarahmucha arlettesaenz
2234,2020-12-30,1344254096010850308,us hits record daily covid deaths winter awful see light expert says
2235,2020-12-30,1344255252464332807,uk regulator approves oxfordastrazeneca coronavirus vaccine
2236,2020-12-30,1344298085221101570,us lags behind countries covid vaccinations
2237,2020-12-30,1344310882545913856,us sanctions venezuelan judge prosecutor citgo  jmhansler
2238,2020-12-30,1344316158032433152,biden names kathleen hicks first woman deputy defense secretary katesullivandc mjlee
2239,2020-12-30,1344323908959412226,breaking josh hawley force votes electoral college results jeremyherb philmattingly foxreports
2240,2020-12-30,1344343382584385546,trump administration taking steps designate cuba state sponsor terrorism coming days vmsalama
2241,2020-12-30,1344349311975514112,early voting crucial georgia runoff surpasses  million ryanobles djjudd
2242,2020-12-30,1344376181148291081,us administered nearly  million vaccine doses according cdc
2243,2020-12-30,1344376455225090051,johnson johnsons covid vaccine may authorized february emergency use
2244,2020-12-30,1344382623477542912,absolutely influence aside fair equitable distribution says adm brett giroir whet
2245,2020-12-30,1344388679800942592,biden white house issue memo halt delay midnight regulations january  katesullivandc
2246,2020-12-30,1344390786146848768,need better job covid vaccine rollout hhsash says jaketapper
2247,2020-12-30,1344394318568693761,mcconnell says bill increase stimulus checks  realistic path quickly pass senate
2248,2020-12-30,1344399743624032262,would comical serious matter says conservative lawyer george conway gop sena
2249,2020-12-30,1344401525939073032,cdcsensembleforecast projects  total us covid deaths january 
2250,2020-12-30,1344408958367379456,congressmanelect dies covid age  jaketapper reports
2251,2020-12-30,1344409577710891011,youk became first country approve use oxfordastrazeneca covid vaccine philblackcnn rep
2252,2020-12-30,1344409751669633025,gwu doctor blasts trump administrations vaccine distribution far jreinermd discusses
2253,2020-12-30,1344410455691898882,governor california confirms infectious strain covid state saramurray repor
2254,2020-12-30,1344410536902012932,doctor vaccine rollout like locomotive getting started slowly going pick speed go along
2255,2020-12-30,1344411007414886405,florida seniors waited overnight vaccine lawn chairs ryanyoungnews reports
2256,2020-12-30,1344411050029019136,biden names kathleen hicks first woman deputy defense secretary joejohnscnn reports
2257,2020-12-30,1344411069368905729,cnn analysis recent government data shows yous falling behind countries covid
2258,2020-12-30,1344411846825172995,gop sen josh hawley force colleagues stand trump facts democracy borissanchez rep
2259,2020-12-30,1344414954749915145,point president hanging weeks refusing acknowledge obvious every lawsuit
2260,2020-12-30,1344430925443198976,trump briefed china sought pay nonstate actors attack us forces afghanistan vmsalama
2261,2020-12-31,1344435058422198272,sen mcconnell republican leader senate often refers grim reaper
2262,2020-12-31,1344435484924276737,votes  stimulus checks one person holding mitch mcconnell says
2263,2020-12-31,1344441344853475334,trump return washington early ahead republican plan disrupt certification bidens win
2264,2020-12-31,1344442673722175488,census bureau miss december  deadline gregorywallace
2265,2020-12-31,1344471608874844167,us defense officials divided potential iranian attack eve grim anniversary jimsciutto
2266,2020-12-31,1344580403122855936,us sets daily covid death record second day row another  could die next  weeks new fore
2267,2020-12-31,1344591985634668552,earlystart overnight gop sen ben sasse writes talk private heard single congressional republican allege th
2268,2020-12-31,1344597189012676609,secret service adding former biden agents new presidential detail sarahmucha cnnpaul
2269,2020-12-31,1344599573491310594,young people getting vote georgia thousands miles away racheljanfaza
2270,2020-12-31,1344620934339186688,newday need go massvaccination mode need doit dr jonathan reiner says need vaccinating ab
2271,2020-12-31,1344627637248024577,uk covid variant transmissible affects people  new research shows
2272,2020-12-31,1344645084638273536,fauci says spreading first doses covid vaccine people consideration
2273,2020-12-31,1344645171108081665,nationwide memorial covid victims hosted presidentialinauguralcommittee
2274,2020-12-31,1344649742630969354,precisely kind political power maneuver radio free europe regularly witnesses places like russi
2275,2020-12-31,1344659717105348613,gop sen ben sasse slams republicans plan delay certification joe bidens win
2276,2020-12-31,1344674358845956098,wolfblitzer goodbye  hello  want wish happy healthy new year remember pandemic still sta
2277,2020-12-31,1344689810636734467,sunday surgeongeneral joins jaketapper live cnnsotu hope join us
2278,2020-12-31,1344721739004174344,sunday staceyabrams joins jaketapper cnnsotu tune
2279,2020-12-31,1344738752896315396,san francisco extends stayathome order mandatory travel quarantine amid covid surge
2280,2020-12-31,1344738846689406976,amandacarpenter think better way slam door  nye hit jaketapper theleadcnn catch us
2281,2020-12-31,1344740271804788736,exclusive govmikedewine joins jaketapper cnnsotu tune
2282,2020-12-31,1344749627216715777,feared capacity seeing caseload begin level
2283,2020-12-31,1344750151072702470,gop ga sen david perdue announced quarantining ahead key georgia senate runoff election co
2284,2020-12-31,1344750287274307591,david perdue quarantine days ahead runoff ryanobles foxreports
2285,2020-12-31,1344750660248592385,jaketapper  house republicans tell expect least  republican members house jan  object
2286,2020-12-31,1344755295067774976,two house republicans say expect least  house gop members vote counting electoral votes f
2287,2020-12-31,1344756735320465409,mcconnell called hawley objecting electoral college vote conference call hawley
2288,2020-12-31,1344757724270260224,sunday ossoff joins jaketapper live cnnsotu tune
2289,2020-12-31,1344766129345081345,least  house republicans vote counting electoral votes two gop lawmakers say jaketapper
2290,2020-12-31,1344767473044881410,ac join us pm et ring  cnnnye mariahcarey snoopdogg stephenathome camerondiaz pitbull thelesliejordan
2291,2020-12-31,1344772253897150464,least  house republicans expected vote counting electoral votes january  two gop memb
2292,2020-12-31,1344772572362240000,republican sen david perdue georgia quarantine coming close contact someone tested pos
2293,2020-12-31,1344775459570114562,doctor biggest concern california man tested positive new covid strain youk
2294,2020-12-31,1344775638612398087,yearold xavier harris dies coronavirus day christmas jaketapper reports
2295,2020-12-31,1344776285319532545,two deadliest days pandemic cdc predicts least k yous deaths next three weeks athenacnn rep
2296,2020-12-31,1344776467603980289,two house republicans tell cnn expect least  house gopers vote counting electoral college vot
2297,2020-12-31,1344776763642171394,vaccine expert yous needs call audible distribution need government intervention peterhotez disc
2298,2020-12-31,1344776910270849025,yous threat level high alert days anniversary assassination iranian leader genera
2299,2020-12-31,1344776910644064267,presidentelect biden still getting access standard intelligence presidential transition
2300,2020-12-31,1344777074582691842,new years eve times square look like celebration come brynncnn reports
2301,2020-12-31,1344777548648108032,dr boniors advice new year get lean support
2302,2020-12-31,1344786339997372423,pence asks judge reject gohmert lawsuit asking vp interfere electoral college count dhberman
2303,2020-12-31,1344786536194301957,john roberts praises unsung heroes pandemic sidesteps election controversies annual report
2304,2021-01-01,1344795917845729280,democratic sen mazie hirono calls plan republicans vote counting electoral votes opport
2305,2021-01-01,1344796489818779648,maybe time new party one abides rule law also faithful people cou
2306,2021-01-01,1344796805536641024,time going push back efforts undermine democratic foundations countries ar
2307,2021-01-01,1344797855236710401,cnn world begins say goodbye  new zealand dubai see cities around globe ringing 
2308,2021-01-01,1344797984354131973,uk enters new chapter outside european union brexit transition period ends
2309,2021-01-01,1344820494684581890,distilleries made hand sanitizer face hefty fine helping pandemic elizcohencnn
2310,2021-01-01,1344830805961531393,cnn let party begin ringo starr starts tonights festivities wishing everyone happy new year nights w
2311,2021-01-01,1344831454539378690,jaketapper happy new year folks hope healthy safe blessed joyous  see side
2312,2021-01-01,1344831797406949376,ac regina king alfre woodard stars share hopeful message new year  showed us much goodness
2313,2021-01-01,1344831878000484353,wolfblitzer thanks andersoncooper andy cohen helping us welcome  times square happy new year cnn https
2314,2021-01-01,1344833426101325825,wisconsin police arrest former hospital worker whose alleged actions led hospital throw  vaccin
2315,2021-01-01,1344835365132230657,cnn moscow athens paris london say goodbye  hello 
2316,2021-01-01,1344838628573376512,ac cnns donlemon brookebcnn used celebrating new years eve new orleans year could
2317,2021-01-01,1344850908967030784,cnn looking put upheaval  behind kick  positive impact cnnheroes highlightin
2318,2021-01-01,1344890089705500678,happy new year
2319,2021-01-01,1344992916008296449,watch world finally say goodbye 
2320,2021-01-01,1345001563245465600,crowds fill streets chinas pandemichit wuhan celebrate new year
2321,2021-01-01,1345003048163282947,icymi los angeles mayor jaketapper still going toughest darkest days
2322,2021-01-01,1345032359503155200,new year brings problems delayed vaccine distribution jeremyherb kristenhcnn
2323,2021-01-01,1345044670846554112,california hospitals stressed brink catastrophe coronavirus surge
2324,2021-01-01,1345062220665909254,mitt romney slams vaccine distribution roll incomprehensible inexcusable jeremyherb
2325,2021-01-01,1345074057356713989,breaking us surpasses  million covid cases experts warn take months vaccines turn tide
2326,2021-01-01,1345092937823227904,senate votes override trumps veto defense bill ckmarie tedbarrettcnn
2327,2021-01-01,1345096523374338048,trump attacks  senate republican president turns allies final days office betsyklein
2328,2021-01-01,1345135712690180099,biographer pence torn serving trump country
2329,2021-01-01,1345138294326259712,us iran ratchet military activity concerns increase ahead soleimani killing anniversary nicolecnn
2330,2021-01-01,1345156589657976832,recall campaign oncepopular governor gathers momentum
2331,2021-01-02,1345202409950294017,federal judge throws gohmert lawsuit asking pence interfere electoral college count dhberman
2332,2021-01-02,1345317411805941760,pfizerbiontech vaccine approved breakthrough developing nations
2333,2021-01-02,1345318204160225280,us inches closer  covid deaths one model projects  could die next four weeks
2334,2021-01-02,1345328950894075908,cnnsotu sunday ossoff joins jaketapper live cnnsotu tune
2335,2021-01-02,1345328960599687169,cnnsotu exclusive govmikedewine joins jaketapper cnnsotu tune
2336,2021-01-02,1345328970674434051,cnnsotu sunday staceyabrams joins jaketapper cnnsotu tune
2337,2021-01-02,1345328980191289344,cnnsotu sunday surgeongeneral joins jaketapper live cnnsotu hope join us
2338,2021-01-02,1345338892950654976,read ruling dismissing gohmerts lawsuit pence
2339,2021-01-02,1345357356759216130,concern mounts government cyber agencys struggle respond hack fallout zcohencnn vmsalama
2340,2021-01-02,1345364979340468225,navajo nation faces battle protect elders traditions covid deaths spike
2341,2021-01-02,1345430504741498884,jaketapper  according source blackburn braun cruz haggerty tn inhofe johnson kennedy lankford lummis wy
2342,2021-01-02,1345430514325475328,jaketapper gop senate source tells cnn republican senators thinking joining effort sen josh hawley ob
2343,2021-01-02,1345436675401543686,nearly dozen republican senators announce plans vote counting electoral votes jaketapper
2344,2021-01-02,1345477030373109760,cnnfilms jimmy carter set tone new era politics love music helped bridge gap people ages rac
2345,2021-01-02,1345501857037299714,cnnnewsroom keep reaching new lows outrageous georgia senate candidate rev raphael warnock says doz
2346,2021-01-03,1345538522539819008,senatorromney said jaketapper cnnsotu election
2347,2021-01-03,1345546306891239431,homes mcconnell pelosi vandalized
2348,2021-01-03,1345678057865170944,month us hospitals  coronavirus patients every day
2349,2021-01-03,1345687321056849920,th congress sworn sunday amid pandemic ckmarie kristinwilson tedbarrettcnn
2350,2021-01-03,1345708992354508804,good morning today cnnsotu w jaketapper surgeongeneral jeromeadamsmd govmikedewine
2351,2021-01-03,1345714774810750994,mkraju top hour
2352,2021-01-03,1345716870360559617,georgia got center us political universe zbyronwolf
2353,2021-01-03,1345731327291756544,surgeongeneral coming cnnsotu jaketapper give update covid covidvaccine
2354,2021-01-03,1345734607594024966,kaitlancollins dozen republican senators said vote reject bidens win congress meets week invite
2355,2021-01-03,1345738714409005063,us surgeon general jerome adams says projections postholiday covid surge scary projecti
2356,2021-01-03,1345741772471853060,apbenven interviewing ossoff cnns jaketapper says repeatedly invited sen kelly loeffler sen david perdue
2357,2021-01-03,1345743793400770563,us surgeon general jerome adams contradicts president trump covid death toll public health perspecti
2358,2021-01-03,1345747253546409986,fareedzakaria gps am pm today cnn I ask jakejsullivan joebidens incoming natl security adviser dang
2359,2021-01-03,1345747459759370242,cnnpolitics ga senate candidate jon ossoff says accept results runoff election wins loses
2360,2021-01-03,1345755388197679104,republican lawmakers preparing formally vote american people really see wha
2361,2021-01-03,1345756714944122886,wolfblitzer recap national vote joebiden  votes  realdonaldtrump  votes 
2362,2021-01-03,1345759088702074880,stacey abrams upcoming senate runoff election georgia going tough battle
2363,2021-01-03,1345761822872391681,us surgeon general jerome adams defends trump administrations vaccine rollout deliver  million
2364,2021-01-03,1345769390394863617,coming cnnsotu w jaketapper p et a pt surgeongeneral jeromeadamsmd govmikedewine
2365,2021-01-03,1345790239252557828,cnns jaketapper presses ohio gov mike dewine believes lot people country concerned
2366,2021-01-03,1345796385556336641,surgeongeneral says administering vaccinations united states occurred way would l
2367,2021-01-03,1345797057521602565,surgeon general virus projections pretty scary cnnsotu
2368,2021-01-03,1345798900729450507,staceyabrams says believes democrats pull another upset victory georgias senate runoff elections
2369,2021-01-03,1345799475831431170,jaketapper presses democratic senate candidate jon ossoff georgia false attack kloeffler cnnsotu
2370,2021-01-03,1345799688419733506,democratic senate candidate jon ossoff georgia tuesday runoff vote win
2371,2021-01-03,1345802598864064513,georgias gop secretary state trump saying true ryanobles
2372,2021-01-03,1345804621458137088,cnnsotu jaketapper tells govmikedewine way address americans concerns voter fraud
2373,2021-01-03,1345805879610892289,cnnsotu w jaketapper govmikedewine says things picking vaccination rollout ohio
2374,2021-01-03,1345806886113828865,us surgeon general says reason doubt death toll number trump claims deaths exaggerated
2375,2021-01-03,1345809906062934017,staceyabrams realdonaldtrump one entitled victory
2376,2021-01-03,1345810409446461440,cnnsotu w jaketapper govmikedewine expresses support bipartisan commission review election res
2377,2021-01-03,1345816952661393408,surgeongeneral says keep working try make us healthiest place cnnsotu
2378,2021-01-03,1345824027089260546,cspanradio listen sunday morning tv talk shows continue cnns state union cnnsotu pm et w jaketapper try
2379,2021-01-03,1345824108471324672,cnnfilms see music musicians played role jimmy carters rise white house cnn films presents jimmycarter rock
2380,2021-01-03,1345826830432010242,jaketapper mkraju mccarthy gives green light conservatives push overturn bidens win senior republicans raise alarms
2381,2021-01-03,1345835786797797376,arlettesaenz joebiden senior adviser bob bauer president trump irrefutable proof president pressuring thr
2382,2021-01-03,1345842652806328321,trumps push overturn election result tears gop foxreports jeremyherb
2383,2021-01-03,1345852043328696323,breaking nancy pelosi reelected speaker sunday despite narrower majority arogdc foxreports
2384,2021-01-03,1345861537639100420, living former defense secretaries declare election forceful public letter cnnpaul
2385,2021-01-03,1345867787529551874,call trump demands georgia official find votes tilt election chandelis devancole
2386,2021-01-04,1345883597899759616,kristinwilson rep chip roy challenging seating delegations az pa mi wi nv ga basically saying presid
2387,2021-01-04,1345883627780001794,kristinwilson far vote unanimous  favor seating therefore validating election house members
2388,2021-01-04,1345883962791571463,th congress sworn sunday amid pandemic ckmarie kristinwilson tedbarrettcnn
2389,2021-01-04,1345886317390024704,read full transcript trumps phone call georgia secretary state brad raffensperger
2390,2021-01-04,1345895338792648704,bidens inaugural committee hosting virtual parade across america inauguration day katesullivandc
2391,2021-01-04,1345901924986609671,harris lambasts trump call georgia officials bold abuse power jasjwright
2392,2021-01-04,1345902303740571655,cdc hopes double number coronavirus samples checked new mutations elizcohencnn
