,Unnamed: 0,date,id,tweet_text,label
1808,1907,2020-12-26,1342862070346297346,love shepards even,Not Hate
1809,1908,2020-12-26,1342864515357175809,unborn babies disguise selves death row inmates liberals defend right live babylon bee,Hate
1810,1909,2020-12-26,1342868036412387328, biden wanted federal law mandating paper ballots,Not Hate
1811,1910,2020-12-26,1342887158827331584,georgia judge rejected republican party lawsuit seeking limit ballot drop box hours ahead crucial sen,Not Hate
1812,1911,2020-12-26,1342890701588201474,judge rules favor taxpayer funded sex change inmate raped daughter,Not Hate
1813,1912,2020-12-26,1342896101561688067,omar callsout aoc taking covid vaccine elderly frontline workers,Not Hate
1814,1913,2020-12-26,1342910152094191618,something fishy whole nashville explosion saddest part may never really get truth,Not Hate
1815,1914,2020-12-26,1342913868947992576,bailout money going performing arts museums gender programs pakistan american people,Not Hate
1816,1915,2020-12-26,1342924716659585025,selfless amazing officers mnpdnashville saved lives yesterday remember next time leftists shriek defund police,Hate
1817,1917,2020-12-26,1342937160421400578,papadopoulos obama intel agencies weaponized spy americans,Not Hate
1818,1919,2020-12-26,1342944994949271556,tonight watters world great new watters words want miss laraleatrump,Not Hate
1819,1920,2020-12-26,1342945068236353536,wattersworld tonight watters world great new watters words want miss laraleatrump,Not Hate
1820,1924,2020-12-26,1342981453026615302,show soooo good I sent outer space intelligent life forms galaxies know,Not Hate
1821,1925,2020-12-26,1342982565863575554,outrageous va school district spending k rename schools pandemic,Not Hate
1822,1926,2020-12-26,1342983402035806210,realbernel yet respond important,Not Hate
1823,1928,2020-12-27,1343005315248377856,escape ny new york population drop could cost state congressional seat,Not Hate
1824,1929,2020-12-27,1343014563982299137,took armonds advice watched movie without question best written film year maybe,Not Hate
1825,1930,2020-12-27,1343016674291834881,tax issues bribery issues money laundering conspiracy extortion name joe biden implicated,Not Hate
1826,1933,2020-12-27,1343039888229330950,warnock vows dismantle value system american empire,Not Hate
1827,1934,2020-12-27,1343042085969158146, let us relight great american spiritstand den thieves keep rob,Not Hate
1828,1935,2020-12-27,1343042166084542464,wattersworld  let us relight great american spiritstand den thieves keep robbing,Not Hate
1829,1937,2020-12-27,1343171818690125825,harrisfaulkner dad ret lt col bobby r harris died shall remain silent bit familys christmas north star,Not Hate
1830,1938,2020-12-27,1343176760490405889,mccarthy way eric swalwell intelligence committee,Not Hate
1831,1939,2020-12-27,1343185023713890304,beverly hills restaurant caught planning discrete new years dinner amid dining ban,Not Hate
1832,1940,2020-12-27,1343198197037092864,unemployment benefits expire trump stands firm relief bill demands,Not Hate
1833,1941,2020-12-27,1343199737080672258,yikes biden team deletes humiliating buttigieg attack ad still,Not Hate
1834,1942,2020-12-27,1343205161083273217,north korea publicly executed man listening american radio,Not Hate
1835,1943,2020-12-27,1343210733572644867,tammy bruce mainstream media mission manipulate american public,Not Hate
1836,1944,2020-12-27,1343220641856692225,rising democratic star bottoms takes heat atlanta homicides soar,Not Hate
1837,1945,2020-12-27,1343226634405634049,might best periscope done watch way,Not Hate
1838,1946,2020-12-27,1343228364035907586,restaurant owner blockades health inspectors car receiving citation outdoor dining,Not Hate
1839,1947,2020-12-27,1343238670799794183,tony rice bluegrass music legend dead ,Not Hate
1840,1948,2020-12-27,1343242625835540483,feel like getting whole truth nashville explosion feels lot like vegas route ,Not Hate
1841,1949,2020-12-27,1343245920159326210,cookie jars irresistible family granddaughter lorelai checks see cookies helped make,Not Hate
1842,1950,2020-12-27,1343248254012715009,tania took photo around midnight last night showed first thing thought th,Not Hate
1843,1951,2020-12-27,1343249732458708999,phil niekro hall fame knuckleball pitcher dead ,Not Hate
1844,1952,2020-12-27,1343267176984272896,nashville cops detail lifesaving moments explosion christmas never us,Not Hate
1845,1953,2020-12-27,1343274410057338880,nashville bombing suspect identified anthony quinn warner  police sources say,Not Hate
1846,1954,2020-12-27,1343307563857833984,white box truck playing audio similar rv nashville explosion shuts tennessee highway,Not Hate
1847,1955,2020-12-27,1343312787364306945,oh adam remember next election cycle going turn favor bud,Not Hate
1848,1956,2020-12-27,1343333708670054402,ya mean locking country destroying businesses robbing students real learning shaming people,Not Hate
1849,1957,2020-12-28,1343390894557442050,money countries america first,Not Hate
1850,1958,2020-12-28,1343397265583583232,nashville rv played s hit song downtown petula clark detonating police,Not Hate
1851,1959,2020-12-28,1343397565589577728,president trump signs covid relief spending bill averting shutdown happens,Not Hate
1852,1960,2020-12-28,1343397831617478656,la entertainment exec linked nashville bombing suspect,Not Hate
1853,1961,2020-12-28,1343418337813008384,reaction nashville explosion tomorrow morning varneyco foxbusiness,Not Hate
1854,1962,2020-12-28,1343444407320793094,heartbreaking yet inspiring see someone like johnmulaney go rehab humility great superpow,Not Hate
1855,1963,2020-12-28,1343518581301125120,mcconnell praises trump signing covid government funding bills,Not Hate
1856,1964,2020-12-28,1343532042026422272, scandals jeffrey epstein college admissions,Not Hate
1857,1965,2020-12-28,1343539483283775488,house vote  stimulus checks trump signs coronavirus spending package,Not Hate
1858,1966,2020-12-28,1343546597297295360,alleged nashville bomber identified officials ask familiar suspect help determining motive,Not Hate
1859,1967,2020-12-28,1343548492120268800,rain across california moves midwest become snowstorm tuesday evening,Not Hate
1860,1968,2020-12-28,1343551711332491265,alleged nashville bomber identified officials ask familiar suspect help determining motive,Not Hate
1861,1969,2020-12-28,1343556852471259136,mcconnell romney collaborationist republicans,Not Hate
1862,1970,2020-12-28,1343560598135730179,nashville bombing suspect anthony quinn warner giving away property claimed retiring sick report,Not Hate
1863,1971,2020-12-28,1343563018387529730,lori loughlin released prison serving  months behind bars role college admissions scandal,Not Hate
1864,1972,2020-12-28,1343569919460438019,relief update president signs  billion covid stimulus package,Not Hate
1865,1973,2020-12-28,1343578164459667456,christmas carnage  people murdered  shot deadly holiday weekend chicago,Not Hate
1866,1974,2020-12-28,1343589722132795394,nick cannon girlfriend brittany bell announce birth second child,Not Hate
1867,1975,2020-12-28,1343596954815766529,year seen unprecedented demonization law enforcement repeated calls defund police n,Not Hate
1868,1976,2020-12-28,1343598390660259842,west coast contagion despite shutdown california worst place covid usa,Not Hate
1869,1977,2020-12-28,1343614194244059137,liberals obsessed race,Hate
1870,1978,2020-12-28,1343618256238759938,watch restaurant owner blocks health inspectors car receiving citation outdoor dining,Not Hate
1871,1979,2020-12-28,1343623923167096834,update president trump urges congress bump covid relief checks  per adult,Not Hate
1872,1980,2020-12-28,1343629218882744323,coronavirus long haulers experiencing fishy sulphur smells reports,Not Hate
1873,1981,2020-12-28,1343629342665011201,nashville bombing investigators probe g paranoia possible motive reports say,Not Hate
1874,1982,2020-12-28,1343629633049210882,stacey abrams republicans know win without voter suppression,Not Hate
1875,1983,2020-12-28,1343643589537103882,nashville bomber told neighbor world never going forget,Not Hate
1876,1984,2020-12-28,1343649625711013890,house representatives vote k per adult new covid relief package,Not Hate
1877,1985,2020-12-28,1343651340292128768,never trumpers used realdonaldtrump raise money get elected stay somewhat relevant,Not Hate
1878,1986,2020-12-28,1343656746380877825,nyc vaccine scandal criminal investigation leaves hundreds limbo second dose,Not Hate
1879,1987,2020-12-28,1343659722461863939,coronavirus long haulers experiencing fishy sulphur smells reports,Not Hate
1880,1988,2020-12-28,1343662472960552960,son credited saving fathers business coronavirus pandemic social media post,Not Hate
1881,1989,2020-12-28,1343665922792431616,foxbusiness stocks jump records trump signs coronavirus aid,Not Hate
1882,1990,2020-12-28,1343674508486578181,vaccine confusion nyc health care provider criminal probe covid vaccine mixup,Not Hate
1883,1991,2020-12-28,1343681211055661057,chinese authorities sentence citizen journalist  years prison accurately reporting coronavirus spread,Not Hate
1884,1992,2020-12-28,1343687090266120193,kayleigh mcenany explains jake tappers real problem cnn host launched baseless personal attacks,Not Hate
1885,1993,2020-12-28,1343696083868938243,breaking house passes bill hike stimulus payments american households,Not Hate
1886,1994,2020-12-28,1343704219442884608,freedom worth hell lot   even  reopen end tyranny,Not Hate
1887,1995,2020-12-29,1343711169182380036,matt gaetz compares eric swalwell excongressman,Hate
1888,1996,2020-12-29,1343715077095108608,illinois judge denies bond yous army soldier accused killing three bowling alley,Not Hate
1889,1997,2020-12-29,1343719662320812034,fauci moves goalposts,Not Hate
1890,1998,2020-12-29,1343722270892711943,nikki haley dubs  year socialism went mainstream,Not Hate
1891,1999,2020-12-29,1343722900935892993,marcuslemonis put first  nashville  day fund live need help spread word imp,Not Hate
1892,2000,2020-12-29,1343723871686504448,spending evenings trying improve sketching washington liberty random hands,Not Hate
1893,2001,2020-12-29,1343726283012919296,mitch mcconnell romney collaborationist republicans,Not Hate
1894,2002,2020-12-29,1343727603144921096,varneyco end squad tomilahren says happy see small cohort progressive democrats go cou,Not Hate
1895,2003,2020-12-29,1343728621068935168,nashville bombing tennessee lawmaker wants securing telecom infrastructure examined,Not Hate
1896,2004,2020-12-29,1343734746224992257,loeffler calls abuse allegations camp overseen rival warnock disqualifying,Not Hate
1897,2005,2020-12-29,1343741495682228226,composer singer armando manzanero dead  reported coroanvirus battle,Not Hate
1898,2006,2020-12-29,1343750492648837125,abrams republicans know win without voter suppression,Not Hate
1899,2007,2020-12-29,1343751560162123776,washington post fact checker ripped hunter biden laptop stuff post,Not Hate
1900,2008,2020-12-29,1343775343946166272,long homeless veterans struggling americans giving dime countries,Not Hate
1901,2009,2020-12-29,1343872416708239360,eyes georgia last hope fight socialism radical left I discuss foxfriendsfirst next,Not Hate
1902,2010,2020-12-29,1343878185704939522,hospitals los angeles county inundated covid patients treat gift shops,Not Hate
1903,2011,2020-12-29,1343888411061592065,fauci raises herd immunity threshold due gut feeling country finally ready hear really,Not Hate
1904,2012,2020-12-29,1343888463666536451,protests riots gripped america ,Not Hate
1905,2013,2020-12-29,1343898074767364099,hiphop artist headlined ossoff warnock event stirs controversy screenshot emerges report,Not Hate
1906,2014,2020-12-29,1343898601978736641,nyc health care provider criminal probe covid vaccine mixup,Not Hate
1907,2015,2020-12-29,1343907720525729793,s oddest noncoronavirus health news,Not Hate
1908,2016,2020-12-29,1343908023690002432,nashville metro officers body cam footage shows moment rv bomb blast went,Not Hate
1909,2017,2020-12-29,1343921230114656263,georgia senate runoff enters final sprint  week election campaigns bring big guns,Not Hate
1910,2018,2020-12-29,1343926926411505664,repelect bob good biblical conservative ousted gop incumbent slams dem extremism social issues,Not Hate
1911,2019,2020-12-29,1343934760016605185,former gov new york horribly misgoverned cuomo de blasio local leaders,Not Hate
1912,2020,2020-12-29,1343938354669383681,sex offenders eligible early release ca shocker happens left,Not Hate
1913,2021,2020-12-29,1343939381288202243,wuhan coronavirus infections may  times higher reported china cdc study finds,Not Hate
1914,2022,2020-12-29,1343941029016330240,dominion voting machines tabulating,Not Hate
1915,2023,2020-12-29,1343944891785768960,dark winter biden says climate change literally threatens existence planet,Not Hate
1916,2024,2020-12-29,1343950278194851849,poll donald trump admired man america  bumps obama first time  years,Not Hate
1917,2025,2020-12-29,1343952126825951232,new photos nashville bombing aftermath show destruction downtown area,Not Hate
1918,2026,2020-12-29,1343960386089967616,left weaponized cancel culture coronavirus media expand government shut us shut,Hate
1919,2027,2020-12-29,1343961735959617537,loeffler perdue back  stimulus checks sanders tries keep pressure,Not Hate
1920,2028,2020-12-29,1343968305657356291,report wuhan coronavirus infections likely  times higher reported chinese government,Not Hate
1921,2029,2020-12-29,1343972748377419781,defund police movement dumbest thing come left long time saying someth,Not Hate
1922,2030,2020-12-29,1343978659477155843,first pfizer covid vaccine recipient uk gets second dose,Not Hate
1923,2031,2020-12-29,1343979373255413760,trump world must fight end religious persecution every country,Not Hate
1924,2032,2020-12-29,1343984992968462336,mitchs call majority leader mcconnell decide whether senate votes k covid checks,Not Hate
1925,2033,2020-12-29,1343985990617214977,foxfriendsfirst  million votes already cast week go georgia senate runoffs fox news contributor,Not Hate
1926,2034,2020-12-29,1343988030638616576,mcconnell blocks quick vote  stimulus checks says senate address trumps request,Not Hate
1927,2035,2020-12-29,1343991268129566720,well looks like facebook like support economycrushing tyranny,Not Hate
1928,2036,2020-12-29,1344002567932694528,de blased confused nyc mayor reverses course says schools open,Not Hate
1929,2037,2020-12-29,1344004435014537216,mitch blocks mcconnell objects instant vote  covid relief checks americans,Not Hate
1930,2038,2020-12-29,1344013816833650693,salon owner files lawsuit accuses oregon gov retaliating resisting lockdown,Not Hate
1931,2039,2020-12-29,1344016571048591363,new york restaurant owners sue gov cuomo allow inperson dining,Not Hate
1932,2040,2020-12-29,1344022531070709760,gee realdonaldtrump become admired man biden rd election farce,Not Hate
1933,2041,2020-12-29,1344029264547610626,gavin newsom recall effort got major boost,Not Hate
1934,2042,2020-12-29,1344029762155663362,update trump says congress must approve k covid checks calls move right thing,Not Hate
1935,2043,2020-12-29,1344032683031191552,foxnation tomilahren discusses resilience new home nashville tennessee highlights heroism brave police,Not Hate
1936,2044,2020-12-29,1344034171778461699,raphael warnock sermon said brexit example ethnocentrism hate,Not Hate
1937,2045,2020-12-29,1344035112263024644,family ties stacey abrams sister rules voter purge georgia runoff election,Not Hate
1938,2046,2020-12-29,1344043374144327682,exclusive department justice closes tamir rice investigation file charges,Not Hate
1939,2047,2020-12-29,1344044983653957632,colorado health officials confirm new covid variant state,Not Hate
1940,2048,2020-12-29,1344048435318697987,trump top trump admired man  dethrones obama first time  years,Not Hate
1941,2049,2020-12-29,1344053717671305220,cuomo threatens hold got coronavirus vaccine turn criminally liable,Not Hate
1942,2050,2020-12-29,1344057821466406912,fox news poll record number voters call  bad compared previous years,Not Hate
1943,2051,2020-12-29,1344061458334830592,survey finds twothirds investors believe markets take hit biden admin,Not Hate
1944,2052,2020-12-30,1344070825603948545,foxbusiness second stimulus check arrive,Not Hate
1945,2053,2020-12-30,1344070975634239489,nikki haley says americans worried woke left biden president,Not Hate
1946,2054,2020-12-30,1344073102616096769,alec baldwin spars social media user amid wife hilarias heritage controversy,Not Hate
1947,2055,2020-12-30,1344081499268804611,petula clark responds downtown used christmas bombing love nashville people,Not Hate
1948,2056,2020-12-30,1344090525989797889,defund government waste,Not Hate
1949,2057,2020-12-30,1344093055838777344,trump campaign asks supreme court review wisconsin voter fraud case,Not Hate
1950,2058,2020-12-30,1344099230936399872,like capitalism freedom american values wrong country go ahead leave,Not Hate
1951,2059,2020-12-30,1344103050575814658,georgias secretary state cracking voter line electioneering,Not Hate
1952,2060,2020-12-30,1344115926967443457,democratic new york official allegedly filmed playing hockey health department closed ice rink,Not Hate
1953,2061,2020-12-30,1344117626084220928,report wuhan coronavirus infections likely  times higher reported chinese government,Not Hate
1954,2062,2020-12-30,1344118713973428224,healthy illinois teen dies days contracting coronavirus family says,Not Hate
1955,2063,2020-12-30,1344247031271985152,michigan repelect lisa mcclain wants fight reopen economy think I normal politician,Not Hate
1956,2064,2020-12-30,1344259984272613376,democrats seize mcconnells delay stimulus vote georgia runoff,Not Hate
1957,2065,2020-12-30,1344264827347345408,police law enforcement hotbutton issue ,Not Hate
1958,2066,2020-12-30,1344269436363165696,nashville bombing suspect weed loving antiauthority hippie,Hate
1959,2067,2020-12-30,1344273410877239297,explosion rocks yemen airport cowardly terrorist attack new cabinet members land,Not Hate
1960,2068,2020-12-30,1344277486205628418,lou holtz medal freedom ceremony breathtaking moment,Not Hate
1961,2069,2020-12-30,1344277817866014722, media scandals controversies chris cuomos coronavirus hypocrisy new york times turmoil,Not Hate
1962,2070,2020-12-30,1344282948254789634,progressives angered corporate ties incoming biden officials,Not Hate
1963,2071,2020-12-30,1344283205902479361,pence back lawmaker plan overturn election results lawyers,Not Hate
1964,2072,2020-12-30,1344286502516363264,mcconnell introduces bill  stimulus checks trump priorities,Not Hate
1965,2073,2020-12-30,1344289264012587010,cnbc survey finds twothirds investors believe markets take hit biden admin,Not Hate
1966,2074,2020-12-30,1344294810182705153,foxbusiness stocks near records coronavirus stimulus checks roll,Not Hate
1967,2075,2020-12-30,1344295023362375681,luke letlow know late congressmanelect died covid complications,Not Hate
1968,2076,2020-12-30,1344298075809058819,bs fly persian gulf complex attacks iran feared us ready thwart,Not Hate
1969,2077,2020-12-30,1344306734253420544,family stacey abrams sister refuses recuse voter registration case,Not Hate
1970,2078,2020-12-30,1344312093365964804,collins hannity gop cannot let democrats work georgia,Not Hate
1971,2079,2020-12-30,1344315891593469956,mcconnell introduces covid relief bill boost direct payments ,Not Hate
1972,2080,2020-12-30,1344319082179473408,first reported yous case virus variant triggers questions,Not Hate
1973,2081,2020-12-30,1344320377800032257,biden criticism trump tells states get moving covid vaccinations,Not Hate
1974,2083,2020-12-30,1344334785414635525,gop senator hawley says object electoral college certification biden victory january ,Not Hate
1975,2084,2020-12-30,1344336086705860611,pelosi snaps nancy says republicans endless tolerance peoples sadness,Not Hate
1976,2085,2020-12-30,1344344139408826369,johncoopernash nashvillefd nashvilleeoc wow conveniently forgot police officers mnpdnashville,Not Hate
1977,2086,2020-12-30,1344344213580820484,de blasios nyc murders surged   shootings double longer safest big city usa,Not Hate
1978,2087,2020-12-30,1344349354455396352,looking back hilaria alec baldwins  wedding said inspired culture,Not Hate
1979,2088,2020-12-30,1344355718217007104,fox news senator hawley says object electoral college certification january ,Not Hate
1980,2089,2020-12-30,1344362724374048769,national police union procriminal politicians blame spike violent crime homicides,Not Hate
1981,2090,2020-12-30,1344368944824676352,flashback nancy pelosi supported objection george w bush winning ohio ,Not Hate
1982,2091,2020-12-30,1344376095643209729,breaking gilligans island star dawn wells dead ,Not Hate
1983,2092,2020-12-30,1344378779041472514,california doorbell camera catches gunmen opening fire homeowners,Not Hate
1984,2093,2020-12-30,1344381172143575041,trump political leaders either afraid stupid anything big tech censorship,Not Hate
1985,2094,2020-12-30,1344388591741325312,marclamonthill sorry marc,Not Hate
1986,2095,2020-12-30,1344390520798285825,ericrweinstein rest peace awesome,Not Hate
1987,2096,2020-12-30,1344403733405433858,la closes california court rules outdoor dining ban could remain effect february,Not Hate
1988,2097,2020-12-30,1344411529291116545,mcconnell says realistic path g stimulus checks accuses dems trying pull fast one,Not Hate
1989,2098,2020-12-30,1344415153853521922,gov desantis applauded florida ramps vaccine distribution countrys largest elderly population,Not Hate
1990,2099,2020-12-31,1344439437447598081,biden pick top pentagon position pushed russia hoax touted steele dossier,Not Hate
1991,2100,2020-12-31,1344444843137884166,fancy nancy says republicans endless tolerance peoples sadness,Not Hate
1992,2101,2020-12-31,1344453627323281408,biden transition team disables zoom chat journalists reporter,Not Hate
1993,2102,2020-12-31,1344453769321394177,group nyc teens block traffic attack suv broad daylight,Not Hate
1994,2103,2020-12-31,1344454985883340800,shall invent word loser acts achievement watching others work toils irrelev,Not Hate
1995,2105,2020-12-31,1344458818634342402,trump unseats obamas year reign admired gallup poll,Not Hate
1996,2106,2020-12-31,1344465002124734464,mcconnell introduces covid relief bill boost direct payments ,Not Hate
1997,2107,2020-12-31,1344481141898657793,sen hawley says object electoral college certification january ,Not Hate
1998,2108,2020-12-31,1344487415486971904,lincoln statue celebrating emancipation slaves removed boston leaders,Not Hate
1999,2109,2020-12-31,1344594966576820225,ad try pure talk receive  first month order today contract keep number cove,Not Hate
2000,2110,2020-12-31,1344621323381854210,biden roosevelt said american people take whatever tell tell straight sho,Not Hate
2001,2111,2020-12-31,1344621749015621633,repelect madison cawthorn  wants create new republican party inspires young people,Not Hate
2002,2112,2020-12-31,1344632834569482242,public criticism health officials may finally shut hollywood productions,Not Hate
2003,2113,2020-12-31,1344656996906266633,us coronavirus hospitalizations top  first time,Not Hate
2004,2114,2020-12-31,1344667403666546688,georgia state rep trump understands stimulus economy,Not Hate
2005,2115,2020-12-31,1344669247021043712,paul mccartney says talks late beatles bandmate george harrison tree,Not Hate
2006,2116,2020-12-31,1344686113122873344,exclusive pelosi names first woman us house representatives chaplain,Not Hate
2007,2117,2020-12-31,1344707404219482113,us megachurches fined megabucks christmas eve services,Not Hate
2008,2118,2020-12-31,1344707622583349250,foxbusiness pet food recalled following deaths  dogs fda says,Not Hate
2009,2119,2020-12-31,1344721799955632128,greggutfeldshow tonight greggutfeld welcomes jonmorris carleyshimkus kattimpf planettyrus new years eve speci,Not Hate
2010,2120,2020-12-31,1344732403525439489,us votes un budget antiisrael measure lack iran action,Not Hate
2011,2121,2020-12-31,1344740339970674694,washington post slammed ignoring video warnocks tearful exwife calling great actor,Not Hate
2012,2122,2020-12-31,1344744160151154689,wisconsin hospitals claim employee intentionally removed coronavirus vaccine fridge probed fbi fda,Not Hate
2013,2123,2020-12-31,1344751217277333518,foxbusiness dow sp  wrap  records tesla crosses  level,Not Hate
2014,2124,2020-12-31,1344753467659841536,emails show chicago mayor knew bad botched raid november ,Not Hate
2015,2125,2020-12-31,1344756275196866561,ossoff calls perdue attack hong kong companys payment utter nonsense exchange fox news,Not Hate
2016,2126,2020-12-31,1344763373733502980,georgia sen david perdue quarantine crucial runoff vote days away,Not Hate
2017,2127,2020-12-31,1344768342310195202,sen schumer asks yes vote  stimulus,Not Hate
2018,2128,2020-12-31,1344775089892503557,california man charged killing praying roommate hospitals covid ward,Not Hate
2019,2129,2020-12-31,1344787094267432964,democrat senator says hawleys challenge election results borders sedition treason,Not Hate
2020,2130,2020-12-31,1344791467177484288,warnock ossoff level misleading claims loeffler campaigning klansman,Not Hate
2021,2131,2021-01-01,1344800129413488642,mississippi state tulsa end armed forces bowl major brawl,Not Hate
2022,2132,2021-01-01,1344807152729296896,think begins  minutes check sure beats eating broken glass,Not Hate
2023,2133,2021-01-01,1344807439313453056,somewhat live chat greggutfeldshow nye special,Not Hate
2024,2134,2021-01-01,1344812200045768707,bryan cranston says cancel culture breeds less forgiveness world,Not Hate
2025,2135,2021-01-01,1344812754419511296,foxbusiness solarwinds hackers viewed microsofts source code,Not Hate
2026,2136,2021-01-01,1344819713822617601,progressives pressure aoc dems force pelosis hand medicareforall vote,Not Hate
2027,2137,2021-01-01,1344822971492401159,surgeon general makes personal covid plea wife enters hospital cancer treatment complications,Not Hate
2028,2138,2021-01-01,1344826760886587392,tvnewshq foxs greggutfeld liberal media exposed charlatans  worst things planet tru,Not Hate
2029,2139,2021-01-01,1344829655010992133,trump extends restrictions work visas says coronavirus pandemic still disrupts american livelihoods,Not Hate
2030,2140,2021-01-01,1344842331078455297,florida confirms first case new coronavirus strain,Not Hate
2031,2141,2021-01-01,1344843111315480577,portland march vandalizes businesses government property,Not Hate
2032,2142,2021-01-01,1344845865295491073,mcconnell reportedly says electoral college certification consequential vote ever,Not Hate
2033,2143,2021-01-01,1344999760458035201,family stacey abrams sister refuses recuse voter registration case,Not Hate
2034,2144,2021-01-01,1345001858625138688,nashville assessing building damage bombing new photos surface showing wreckage,Not Hate
2035,2145,2021-01-01,1345004978608324608,realjeffreylord serious rot underlying media,Not Hate
2036,2146,2021-01-01,1345009579827060737,repelect young kim brings empathetic approach immigration gone process,Not Hate
2037,2147,2021-01-01,1345010511797243904,biden blunders roosevelt quote,Not Hate
2038,2148,2021-01-01,1345020585152286722,chicago mayor meets victim botched unacceptable police raid,Not Hate
2039,2149,2021-01-01,1345021186829406209,theleoterrell republicans fight different arenas tuesday save country,Not Hate
2040,2150,2021-01-01,1345030860823789569,winter storm bring mix snow freezing rain midwest eastern us kick new year,Not Hate
2041,2151,2021-01-01,1345040405075812353,andy cohen blasts nyc mayor bill de blasio new years eve coverage get together,Not Hate
2042,2152,2021-01-01,1345044253068689409,mcconnell romney collaborationist republicans,Not Hate
2043,2153,2021-01-01,1345062177607208963,chicago teachers union leader fire pushing remote schooling vacationing caribbean,Not Hate
2044,2154,2021-01-01,1345067217377964034,papadopoulos obama intel agencies weaponized spy americans,Not Hate
2045,2155,2021-01-01,1345074404821184514,katherine schwarzenegger shares first photo chris pratts daughter first beach experience,Not Hate
2046,2156,2021-01-01,1345078885269065730,pennsylvania still unsure many voted  elections,Not Hate
2047,2157,2021-01-01,1345079680551038977,senate blocks lastditch effort pass  stimulus checks,Not Hate
2048,2158,2021-01-01,1345087863910756353,us coronavirus cases hit m mark hospitalizations surpass  second straight day,Not Hate
2049,2159,2021-01-01,1345092491314409474,minneapolis prosecutors george floyd trial seek delay citing coronavirus,Not Hate
2050,2160,2021-01-01,1345096331711438849,breaking senate votes override trumps ndaa veto,Not Hate
2051,2161,2021-01-01,1345104477985021952,trolling suffering,Not Hate
2052,2162,2021-01-01,1345104798689992704,tax issues bribery issues money laundering conspiracy extortion name joe biden implicated,Not Hate
2053,2163,2021-01-01,1345108421025161217,georgia sen perdue blasts ossoff payments chinabacked propaganda company got caught,Not Hate
2054,2164,2021-01-01,1345120095534804994,de blasio fire dancing deserted times square,Not Hate
2055,2165,2021-01-01,1345135708105826304,warnock vows dismantle value system american empire,Not Hate
2056,2166,2021-01-01,1345142059615850496,alabamas najee harris jumps notre dame defender long run rose bowl,Not Hate
2057,2167,2021-01-01,1345144969049350145,tomorrow dbongino guest hosting watters world jesse want miss tune pm et,Not Hate
2058,2168,2021-01-01,1345153519851098114,president trump says south dakota gov kristi noem challenge rino sen john thune ,Not Hate
2059,2169,2021-01-02,1345161106227081217,may  convert sheep patriots amen,Not Hate
2060,2170,2021-01-02,1345163067370385409,mccarthy way eric swalwell intelligence committee,Not Hate
2061,2171,2021-01-02,1345171265691258886,alabama blows notre dame rose bowl advances national title game,Not Hate
2062,2172,2021-01-02,1345176401201274880,lindsey graham backs trump mcconnell  checks,Not Hate
2063,2173,2021-01-02,1345191279995604994,kim jong un holiday message thanks north koreans enduring difficult times,Not Hate
2064,2174,2021-01-02,1345193416972505088,poll donald trump admired man america  bumps obama first time  years,Not Hate
2065,2175,2021-01-02,1345258291635625985,calling congress senate reject electoral college ballots must true investigation,Not Hate
2066,2176,2021-01-02,1345258606346858496,thebabylonbee biden releases controversial new memoir rigged,Not Hate
2067,2177,2021-01-02,1345259299908579328,investigate state legislature investigate  legislators pa alone ca,Not Hate
2068,2178,2021-01-02,1345259812368621568,thinking joebiden remember guy kamala harris said trust issue bec,Not Hate
2069,2179,2021-01-02,1345260404356886529,jonidanna would love know challenge constitutional founders set c,Not Hate
2070,2180,2021-01-02,1345359901640548352,president trump tops list gop frontrunners  ahead republican national committees annual win,Not Hate
2071,2181,2021-01-02,1345366930853662721,president trump others linked yous strike one year ago killed notorious iranian general,Not Hate
2072,2182,2021-01-02,1345374792665460737,yous coast guard suspended search boat believed carrying  people failed retur,Not Hate
2073,2183,2021-01-02,1345384118343901184,least  vehicles participated event along usual rose parade route southern california,Not Hate
2074,2184,2021-01-02,1345387900754649088,medical center worker intentionally removed covid vaccine refrigeration causing  doses discarded,Not Hate
2075,2185,2021-01-02,1345401854000295936,mariannette millermeeks iowa republican ran congress four times expected sworn sunday,Not Hate
2076,2186,2021-01-02,1345412067944181762,city saw  increase homicides  according chicago police data,Not Hate
2077,2187,2021-01-02,1345416050180055040,amid heightened tensions yous iran iranian foreign minister javad zarif saturday warned preside,Not Hate
2078,2188,2021-01-02,1345421597360975875,breaking coalition gop senators senatorselect led sen ted cruz object january  certifica,Not Hate
2079,2189,2021-01-02,1345422674844143616,public fumes nyc mayor de blasio nye party times square demanding everyone else stay home,Not Hate
2080,2190,2021-01-02,1345429652265955329,dbongino guest hosting wattersworld tonight pm et sure tune great lineup,Not Hate
2081,2191,2021-01-02,1345435156472078336,senate majority leader mitch mcconnells louisville home vandalized overnight,Not Hate
2082,2192,2021-01-02,1345439646214459392,new house rules unveiled speaker nancy pelosi completely genderneutral strip away gop opportunities,Not Hate
2083,2197,2021-01-02,1345515449321193472,brand new show albeit taped days ago would call modestly entertaining hour television,Not Hate
2084,2198,2021-01-02,1345515931464826884,clarissamehler congrats responding polite tweet,Not Hate
2085,2199,2021-01-02,1345519410740678657,gregspotato foxnews happy got chest feel better,Not Hate
2086,2200,2021-01-02,1345519792464121856,feel like generated giraldobot,Not Hate
2087,2201,2021-01-03,1345531018682490882,true resolution last tweet read news twitter,Not Hate
